1.940950928e+02;2.263762755e-03
1.942986603e+02;4.578974564e-03
1.945022430e+02;3.447093070e-03
1.947058411e+02;-4.287429329e-04
1.949094543e+02;-2.178014023e-03
1.951130829e+02;-8.574858657e-04
1.953167267e+02;3.309895284e-03
1.955203857e+02;1.937918016e-03
1.957240601e+02;4.716172349e-03
1.959277496e+02;2.280912362e-03
1.961314545e+02;-5.487909657e-04
1.963351746e+02;-3.275595838e-03
1.965389252e+02;-3.772937634e-04
1.967426758e+02;3.498542355e-03
1.969464417e+02;-9.089349769e-04
1.971502228e+02;8.403361426e-04
1.973540192e+02;2.864002716e-03
1.975578308e+02;8.917853120e-04
1.977616577e+02;2.864002716e-03
1.979654999e+02;-7.717372500e-04
1.981693573e+02;2.709655324e-03
1.983732300e+02;3.086949000e-03
1.985771179e+02;3.104098840e-03
1.987810211e+02;-2.298061969e-03
1.989849548e+02;1.714971768e-05
1.991888885e+02;2.778254217e-03
1.993928375e+02;1.817869954e-03
1.995968018e+02;-2.555307932e-03
1.998007812e+02;-1.028983024e-04
2.000047760e+02;3.361344570e-03
2.002087860e+02;2.726804931e-03
2.004128113e+02;-1.389127108e-03
2.006168518e+02;3.549991408e-03
2.008209076e+02;-5.144915121e-05
2.010249786e+02;-1.474875608e-03
2.012290649e+02;-8.917853120e-04
2.014331818e+02;1.663522562e-03
2.016372986e+02;3.327045124e-03
2.018414307e+02;7.031384157e-04
2.020455780e+02;-4.458926560e-04
2.022497406e+02;2.572457597e-04
2.024539185e+02;-3.086949000e-04
2.026581116e+02;5.230663810e-03
2.028623199e+02;1.183330431e-03
2.030665436e+02;-8.574858657e-05
2.032707825e+02;2.864002716e-03
2.034750366e+02;3.635739908e-03
2.036793060e+02;2.812553663e-03
2.038835907e+02;1.697822008e-03
2.040878906e+02;1.371977414e-04
2.042922058e+02;-1.972217346e-03
2.044965363e+02;1.783570624e-03
2.047008820e+02;3.258446231e-04
2.049052429e+02;-7.374378038e-04
2.051096191e+02;6.739838980e-03
2.053140106e+02;2.075115684e-03
2.055184174e+02;-6.859886926e-04
2.057228394e+02;1.869319123e-03
2.059272919e+02;-2.521008486e-03
2.061317444e+02;9.089349769e-04
2.063362122e+02;3.670039354e-03
2.065406799e+02;7.202881388e-04
2.067451782e+02;1.577773946e-03
2.069496918e+02;2.280912362e-03
2.071542206e+02;-2.572457597e-04
2.073587646e+02;-1.063282485e-03
2.075633240e+02;4.578974564e-03
2.077678986e+02;-7.031384157e-04
2.079724884e+02;2.726804931e-03
2.081770935e+02;5.659406888e-04
2.083817139e+02;8.351911791e-03
2.085863495e+02;-1.131881378e-03
2.087910004e+02;1.200480183e-04
2.089956665e+02;3.155547893e-03
2.092003479e+02;4.201680887e-03
2.094050446e+02;1.766420901e-03
2.096097565e+02;1.749271178e-03
2.098144836e+02;1.080432208e-03
2.100192108e+02;1.251929323e-03
2.102239685e+02;1.714971731e-04
2.104287415e+02;-2.109415131e-03
2.106335297e+02;-1.028983024e-04
2.108383331e+02;4.064483102e-03
2.110431519e+02;4.956268240e-03
2.112479858e+02;3.309895284e-03
2.114528198e+02;3.995884210e-03
2.116576843e+02;1.629223116e-03
2.118625641e+02;2.349511255e-03
2.120674591e+02;2.126564970e-03
2.122723694e+02;4.167381208e-03
2.124772797e+02;4.544674885e-03
2.126822205e+02;6.002400769e-04
2.128871765e+02;-6.002400769e-04
2.130921478e+02;2.143714577e-03
2.132971191e+02;3.429943463e-03
2.135021210e+02;7.202881388e-04
2.137071381e+02;-2.915451769e-04
2.139121704e+02;9.603841463e-04
2.141172028e+02;4.390327726e-03
2.143222656e+02;-1.680672285e-03
2.145273438e+02;-2.435259754e-03
2.147324219e+02;1.200480154e-03
2.149375305e+02;4.613273777e-03
2.151426544e+02;2.829703270e-03
2.153477783e+02;3.224146785e-03
2.155529327e+02;1.028983024e-04
2.157580872e+02;-1.423426555e-03
2.159632721e+02;3.035499947e-03
2.161684723e+02;3.635739908e-03
2.163736725e+02;2.349511255e-03
2.165789032e+02;2.778254217e-03
2.167841339e+02;2.932601608e-03
2.169893951e+02;8.866403252e-03
2.171946564e+02;1.612073393e-03
2.173999481e+02;-5.144915194e-04
2.176052399e+02;1.612073393e-03
2.178105621e+02;3.515691962e-03
2.180158844e+02;-1.612073393e-03
2.182212372e+02;3.721488640e-03
2.184265900e+02;2.315211808e-03
2.186319733e+02;5.659406888e-04
2.188373566e+02;-2.229463280e-04
2.190427704e+02;2.298061969e-03
2.192481842e+02;1.543474500e-04
2.194536133e+02;4.801920615e-03
2.196590729e+02;2.263762755e-03
2.198645325e+02;2.246612916e-03
2.200700073e+02;2.932601608e-03
2.202755127e+02;-1.543474500e-04
2.204810181e+02;1.680672285e-03
2.206865387e+02;8.231864194e-04
2.208920898e+02;2.521008486e-03
2.210976410e+02;3.429943463e-04
2.213032074e+02;3.807237139e-03
2.215087891e+02;-5.830903538e-04
2.217144012e+02;1.251929323e-03
2.219200134e+02;-1.714971768e-05
2.221256409e+02;4.458926560e-04
2.223312836e+02;-2.881152555e-03
2.225369415e+02;3.138398286e-03
2.227426147e+02;4.287429329e-04
2.229483185e+02;-5.487909657e-04
2.231540222e+02;-1.303378493e-03
2.233597412e+02;-1.131881378e-03
2.235654755e+02;1.817869954e-03
2.237712250e+02;-1.354827662e-03
2.239769897e+02;1.646372839e-03
2.241827698e+02;-8.746355888e-04
2.243885651e+02;3.086949000e-03
2.245943756e+02;4.373177886e-03
2.248002014e+02;5.042016972e-03
2.250060425e+02;3.858686425e-03
2.252118988e+02;-9.946835926e-04
2.254177704e+02;2.229463280e-04
2.256236572e+02;3.361344570e-03
2.258295441e+02;8.403361426e-04
2.260354614e+02;-1.234779600e-03
2.262413940e+02;-1.337677939e-03
2.264473419e+02;5.865203217e-03
2.266533051e+02;2.881152555e-03
2.268592834e+02;0.000000000e+00
2.270652618e+02;1.817869954e-03
2.272712708e+02;1.629223116e-03
2.274772949e+02;3.344194731e-03
2.276833191e+02;1.732121455e-03
2.278893738e+02;-2.280912362e-03
2.280954437e+02;1.320528216e-03
2.283015137e+02;-1.406276831e-03
2.285076141e+02;3.772937693e-03
2.287137299e+02;2.280912362e-03
2.289198456e+02;4.596123938e-03
2.291259918e+02;2.418110147e-03
2.293321381e+02;9.089349769e-04
2.295383148e+02;-8.574858657e-05
2.297444916e+02;-1.046132762e-03
2.299506989e+02;-4.115932097e-04
2.301569061e+02;2.057966049e-04
2.303631439e+02;5.745155271e-03
2.305693817e+02;4.373177886e-03
2.307756500e+02;5.573657807e-03
2.309819183e+02;1.269079046e-03
2.311882019e+02;3.978734370e-03
2.313945160e+02;4.167381208e-03
2.316008301e+02;-1.149030984e-03
2.318071594e+02;1.149030984e-03
2.320135040e+02;1.594923669e-03
2.322198792e+02;4.681872670e-03
2.324262543e+02;1.131881378e-03
2.326326447e+02;3.532841802e-03
2.328390503e+02;1.080432208e-03
2.330454712e+02;2.486709040e-03
2.332519073e+02;2.332361415e-03
2.334583740e+02;3.584290855e-03
2.336648407e+02;6.002401002e-03
2.338713226e+02;3.978734370e-03
2.340778198e+02;3.447093070e-03
2.342843323e+02;4.235980101e-03
2.344908600e+02;-1.732121455e-03
2.346974030e+02;-2.263762755e-03
2.349039459e+02;-6.688389694e-04
2.351105194e+02;6.859887071e-05
2.353171082e+02;-1.389127108e-03
2.355237122e+02;2.623906592e-03
2.357303314e+02;5.144915121e-05
2.359369659e+02;-5.316412426e-04
2.361436005e+02;-4.287429329e-04
2.363502655e+02;-5.659406888e-04
2.365569458e+02;-7.202881388e-04
2.367636414e+02;2.949751215e-03
2.369703369e+02;1.526324777e-03
2.371770630e+02;3.361344570e-03
2.373837891e+02;1.612073393e-03
2.375905457e+02;2.572457597e-04
2.377973175e+02;2.315211808e-03
2.380040894e+02;-2.315211808e-03
2.382108917e+02;-9.089349769e-04
2.384176941e+02;1.474875608e-03
2.386245270e+02;3.001200501e-03
2.388313599e+02;8.060366963e-04
2.390382080e+02;4.819070455e-03
2.392450867e+02;-1.200480154e-03
2.394519653e+02;1.457726001e-03
2.396588593e+02;6.534042303e-03
2.398657837e+02;-2.692505484e-03
2.400727081e+02;4.287429329e-04
2.402796478e+02;1.766420901e-03
2.404866028e+02;1.320528216e-03
2.406935883e+02;6.139598787e-03
2.409005737e+02;2.538158093e-03
